TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2023-12-05,2023-12-05,CM,BSE,STK,538496,INE849M01017,TARINI,MT,,,,,Tarini International Limited,8.55,8.87,8.20,8.20,8.20,8.55,,8.20,,,21000,177360.00,7,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538521,INE969E01010,YAANENT,X,,,,,YAAN ENTERPRISES LIMITED,25.75,25.75,25.75,25.75,25.75,25.60,,25.75,,,4975,128106.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538539,INE075K01013,JTAPARIA,XT,,,,,J.Taparia Projects Ltd,57.87,57.87,57.87,57.87,57.87,55.12,,57.87,,,3076,178008.00,27,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538540,INE516P01015,RLFL,X,,,,,Ramchandra Leasing & Finance Limited,0.70,0.70,0.67,0.69,0.69,0.70,,0.69,,,126143,86140.00,62,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538542,INE634J01019,GOLDCOINHF,X,,,,,GoldCoin Health Foods Limited,6.89,6.89,6.61,6.61,6.61,6.95,,6.61,,,644,4354.00,15,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538546,INE319Q01012,BRPL,B,,,,,Bansal Roofing Products Limited,94.46,94.46,92.10,93.40,93.94,94.63,,93.40,,,8351,782714.00,230,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538556,INE510P01018,ARMAN,X,,,,,Arman Holdings Limited,73.50,73.50,69.83,69.83,69.83,73.50,,69.83,,,152,11164.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538562,INE439E01022,SKIPPER,B,,,,,Skipper Limited,264.15,267.65,257.10,260.15,260.15,257.20,,259.55,,,45100,11816340.00,1156,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538564,INE718P01017,JAMESWARREN,X,,,,,James Warren Tea Limited,257.35,269.70,257.35,264.85,264.85,263.00,,264.85,,,239,62696.00,29,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538565,INE878P01019,VISTARAMAR,X,,,,,Vistar Amar Limited,242.80,248.00,238.00,240.50,240.50,241.60,,240.50,,,4054,983935.00,181,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538567,INE635Q01029,GULFOILLUB,B,,,,,Gulf Oil Lubricants India Limited,694.65,695.95,677.10,682.45,685.50,685.10,,683.05,,,6769,4646367.00,499,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538568,INE836C01015,FRUTION,XT,,,,,Fruition Venture Limited,49.47,50.40,47.03,49.04,50.40,49.50,,49.04,,,692,34203.00,12,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538569,INE916P01025,TRIVENIENT,X,,,,,Triveni Enterprises Limited,2.16,2.23,2.14,2.16,2.17,2.14,,2.16,,,259187,559399.00,252,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538596,INE222B01028,QUANTBUILD,X,,,,,Quantum Build-Tech Limited,3.72,3.72,3.72,3.72,3.72,3.55,,3.72,,,5821,21654.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538597,INE404F01031,TTIENT,X,,,,,TTI Enterprise Limited,13.50,14.36,13.05,14.16,14.00,13.06,,14.16,,,108730,1531865.00,281,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538598,INE755Q01025,VISHAL,B,,,,,Vishal Fabrics Limited,24.33,24.33,22.40,22.90,23.03,23.85,,22.90,,,182627,4225525.00,1249,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538607,INE457P01020,TOYAMSL,XT,,,,,TOYAM SPORTS LIMITED,4.74,4.74,4.74,4.74,4.74,4.83,,4.74,,,362980,1720525.00,437,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538609,INE868G01019,GAJANANSEC,XT,,,,,Gajanan Securities Services Ltd.,36.00,36.00,35.97,35.97,35.97,37.86,,35.97,,,101,3635.00,5,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538610,INE099D01018,UNISON,X,,,,,Unison Metals Ltd,23.50,23.60,22.70,23.05,23.05,23.30,,23.05,,,45441,1043162.00,159,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538611,INE840I01014,RTFL,Z,,,,,Real Touch Finance Limited,24.51,24.51,24.51,24.51,24.51,24.51,,24.51,,,1000,24510.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538634,INE406F01010,VRL,XT,,,,,Vasundhara Rasayans Ltd.,203.00,203.00,197.55,198.45,199.50,203.00,,198.45,,,1652,328592.00,74,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538635,INE734N01019,SNOWMAN,B,,,,,SNOWMAN LOGISTICS LIMITED,58.99,60.25,56.46,59.56,59.15,58.05,,59.65,,,259286,15207046.00,1739,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538646,INE837C01013,QGO,X,,,,,QGO FINANCE LIMITED,46.50,48.62,46.50,47.49,46.50,47.77,,47.49,,,9389,443095.00,66,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538647,INE729C01020,PURSHOTTAM,XT,,,,,Purshottam Investofin Limited,25.28,25.28,25.28,25.28,25.28,25.28,,25.28,,,325,8216.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538666,INE221J01015,SHARDACROP,A,,,,,Sharda Cropchem Limited,429.70,438.95,425.00,432.10,432.65,422.60,,432.50,,,14175,6122202.00,777,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538668,INE898Q01015,NAYSAA,B,,,,,Naysaa Securities Limited,230.00,233.85,222.00,225.40,225.10,230.40,,225.40,,,38700,8778740.00,135,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538674,INE158C01014,CITYONLINE,Z,,,,,City Online Services Limited,3.70,3.70,3.52,3.52,3.52,3.70,,3.52,,,713,2510.00,7,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538683,INF204KA1UN7,SENSEXBEES,A,,,,,Nippon India Mutual Fund,774.98,774.98,768.00,770.96,770.96,767.36,,770.96,,,2136,1647062.00,153,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538685,INE363M01019,SHEMAROO,B,,,,,SHEMAROO ENTERTAINMENT LIMITED,170.10,172.00,167.10,168.30,168.30,171.40,,168.50,,,28412,4797439.00,1159,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538706,INE010R01023,ULTRACAB,X,,,,,Ultracab (India) Limited,21.47,22.90,20.99,21.13,21.13,21.30,,21.13,,,7886297,171712296.00,9992,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538707,INE929D01016,RCCL,X,,,,,Rajasthan Cylinders & Containers Limited,37.75,37.75,36.50,37.00,36.99,37.01,,37.00,,,822,30405.00,17,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538708,INE937K01014,ETIL,X,,,,,Econo Trade (India) Limited,6.36,6.48,6.30,6.31,6.31,6.26,,6.31,,,30980,198560.00,86,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538713,INE011R01013,ATISHAY,XT,,,,,Atishay Limited,43.50,43.50,42.10,43.00,43.50,42.80,,43.00,,,6356,271349.00,49,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538714,INE475D01010,SANGAMFIN,X,,,,,Sangam Finserv Limited,60.99,61.00,60.00,61.00,61.00,60.00,,61.00,,,1259,76387.00,36,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538715,INE260R01016,DHABRIYA,XT,,,,,Dhabriya Polywood Limited,397.70,404.10,371.15,399.00,399.95,387.65,,399.00,,,15047,5954443.00,298,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538730,INE111Q01021,PDSL,B,,,,,PDS LIMITED,557.00,577.55,557.00,565.20,567.60,568.35,,565.45,,,10633,6062561.00,1298,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538731,INE982Q01017,HANMAN,M,,,,,HANMAN FIT LIMITED,2.45,2.45,2.45,2.45,2.45,2.50,,2.45,,,8400,20580.00,2,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538732,INE761Q01015,VGCL,X,,,,,Vibrant Global Capital Limited,95.00,95.00,87.00,90.43,92.00,88.23,,90.43,,,3409,305386.00,63,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538734,INE016Q01014,CEINSYSTECH,X,,,,,CEINSYS TECH LIMITED,374.90,374.90,360.30,363.90,363.05,369.20,,363.90,,,43954,16053393.00,660,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538742,INE516E01019,PANABYTE,X,,,,,PANABYTE TECHNOLOGIES LIMITED,15.75,15.75,15.13,15.20,15.20,15.00,,15.20,,,72169,1099303.00,27,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538770,INE176L01017,CRANEINFRA,XT,,,,,Crane Infrastructure Limited,17.05,17.24,17.05,17.24,17.24,16.91,,17.24,,,1558,26803.00,13,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538772,INE480D01010,NIYOGIN,X,,,,,Niyogin Fintech Limited,72.27,74.49,72.10,73.16,73.25,72.27,,73.16,,,136412,9987985.00,401,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538778,INE149Q01021,KALYANCAP,X,,,,,Kalyan Capitals Limited,18.95,19.80,18.95,19.73,19.78,18.96,,19.73,,,104495,2050522.00,246,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538786,INE473L01018,CIL,X,,,,,Citizen Infoline Ltd.,28.00,28.00,28.00,28.00,28.00,28.00,,28.00,,,8,224.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538787,INE997C01015,GBFL,X,,,,,Goenka Business & Finance Limited,5.90,6.00,5.90,5.99,5.99,5.90,,5.99,,,6377,37821.00,34,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538788,INE918C01029,GILADAFINS,X,,,,,Gilada Finance & Investments Ltd.,13.00,13.00,12.25,12.31,12.45,12.45,,12.31,,,34347,429100.00,53,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538794,INE155R01018,JETINFRA,M,,,,,Jet Infraventure Limited,10.37,10.37,10.20,10.28,10.28,9.43,,10.28,,,48000,494960.00,12,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538795,INE185C01017,SAPPL,X,,,,,Shree Ajit Pulp And Paper Ltd.,288.40,288.40,272.15,279.40,280.00,275.80,,279.40,,,2710,774317.00,40,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538812,INE322R01014,AANCHALISP,XT,,,,,Aanchal Ispat Limited,8.75,8.75,8.40,8.47,8.50,8.74,,8.47,,,79379,676009.00,201,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538817,INE513R01026,CAPPIPES,B,,,,,Captain Pipes Limited,21.21,21.50,20.09,20.13,20.13,21.26,,20.13,,,850070,17421989.00,1900,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538833,INE891N01017,KAIZENAGRO,XT,,,,,KAIZEN AGRO INFRABUILD LIMITED,12.10,12.10,11.75,12.10,12.10,12.24,,12.10,,,2268,27427.00,14,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538834,INE242Q01016,JMJFIN,X,,,,,JMJ Fintech Limited,21.81,22.05,20.20,21.81,21.80,21.38,,21.81,,,5568,120622.00,69,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538835,INE306R01017,INTELLECT,A,,,,,INTELLECT DESIGN ARENA LIMITED,756.00,763.85,741.50,747.55,747.55,754.65,,746.70,,,25882,19522201.00,1300,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538836,INE950M01013,MONTECARLO,B,,,,,Monte Carlo Fashions Limited,699.95,704.30,694.00,702.20,700.70,693.70,,702.70,,,1925,1344934.00,213,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538837,INE237B01018,JSTL,X,,,,,Jeevan Scientific Technology Limited,55.81,56.15,53.51,55.35,55.30,55.81,,55.35,,,12157,673090.00,84,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538838,INE407P01017,ICL,X,,,,,Indo Cotspin Limited,38.39,39.99,36.50,36.84,36.67,38.39,,36.84,,,708,27755.00,17,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538857,INE892C01018,SCC,X,,,,,Scintilla Commercial & Credit  Limited,4.27,4.27,4.27,4.27,4.27,4.49,,4.27,,,700,2989.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538860,INE655P01029,PANAFIC,X,,,,,PANAFIC INDUSTRIALS LTD,0.99,1.02,0.99,1.00,1.00,1.00,,1.00,,,212010,213141.00,316,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538868,INE183Q01020,CSL,X,,,,,Continental Securities Limited,5.05,5.05,4.95,4.99,5.00,5.00,,4.99,,,47923,239459.00,63,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538875,INE195F01019,SELLWIN,X,,,,,SELLWIN TRADERS LIMITED,12.20,12.30,11.40,11.92,12.30,11.72,,11.92,,,37290,439583.00,87,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538882,INE030Q01015,EMERALD,X,,,,,Emerald Finance Limited,25.40,25.40,23.25,24.09,24.30,24.67,,24.09,,,20795,500856.00,133,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538890,INE227F01010,MKEXIM,X,,,,,M. K. Exim (India) Ltd.,125.00,126.60,122.50,123.05,123.05,123.45,,123.05,,,58910,7307128.00,676,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538891,INE613C01018,MCLOUD,B,,,,,MAGELLANIC CLOUD LIMITED,454.95,455.15,453.15,453.70,453.80,453.75,,453.70,,,209141,94945411.00,2068,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538894,INE513C01010,OCTAL,X,,,,,Octal Credit Capital Ltd.,19.40,19.40,18.95,19.39,19.39,17.74,,19.39,,,966,18732.00,16,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538895,INE779Q01017,MIHIKA,XT,,,,,Mihika Industries Ltd.,23.62,23.62,23.50,23.50,23.50,23.62,,23.50,,,26,612.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538896,INE081G01019,KANCHI,X,,,,,Kanchi Karpooram Ltd.,407.90,407.90,400.50,401.70,401.50,401.15,,401.70,,,3119,1254315.00,115,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538902,INE341R01014,DHUNTEAIND,B,,,,,Dhunseri Tea & Industries Ltd,221.85,226.00,220.50,223.05,222.45,223.05,,223.60,,,1114,249572.00,172,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538918,INE661Q01017,VANICOM,X,,,,,Vani Commercials Limited,14.10,14.10,12.81,12.87,12.85,13.48,,12.87,,,5046,67418.00,51,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538920,INE498Q01014,VINCOFE,XT,,,,,VINTAGE COFFEE AND BEVERAGES LIMITED,49.51,49.51,46.50,48.04,47.25,48.88,,48.04,,,73537,3575012.00,280,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538921,INE865P01016,RAFL,M,,,,,Raghuvansh Agrofarms Limited,440.00,440.00,438.00,438.00,438.00,422.00,,438.00,,,3125,1371250.00,2,F1,625,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538922,INE029B01019,COSYN,XT,,,,,COSYN Limited,36.60,37.50,36.02,36.36,36.99,36.56,,36.36,,,11026,404039.00,48,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538923,INE499Q01012,SOFCOM,X,,,,,SOFCOM SYSTEMS LIMITED,51.80,51.80,48.50,50.48,50.48,49.43,,50.48,,,15427,777181.00,103,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538928,INE554R01020,KARNAVATI,XT,,,,,Karnavati Finance Limited,2.33,2.33,2.12,2.12,2.12,2.23,,2.12,,,405583,861877.00,298,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538935,INE723C01015,ABHIFIN,XT,,,,,Abhishek Finlease limited,20.43,20.43,20.43,20.43,20.43,20.43,,20.43,,,26,531.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538942,INE689O01013,MERCANTILE,X,,,,,Mercantile Ventures Limited,22.99,22.99,21.65,22.09,22.00,22.29,,22.09,,,1892,41633.00,34,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538943,INE321M01017,SONAL,X,,,,,Sonal Mercantile Limited,91.00,91.99,88.80,89.00,89.00,91.73,,89.00,,,974,87946.00,33,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538952,INE211D01027,ALFL,X,,,,,Abhinav Leasing & Finance Limited,3.06,3.06,3.06,3.06,3.06,2.92,,3.06,,,104013,318279.00,226,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538961,INE949P01018,GENUSPAPER,B,,,,,GENUS PAPER & BOARDS LIMITED,19.89,20.39,19.20,20.30,20.30,19.48,,20.30,,,93544,1861307.00,408,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538962,INE842C01021,MINDACORP,A,,,,,Minda Corporation Limited,378.95,386.70,373.95,378.10,379.20,373.40,,378.15,,,66506,25385452.00,2053,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538964,INE947G01011,MERCURYLAB,X,,,,,Mercury Laboratories Limited,782.00,782.00,782.00,782.00,782.00,782.80,,782.00,,,3,2346.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538965,INE858L01010,CONCORD,X,,,,,Concord Drugs Limited,34.74,36.50,34.00,35.32,35.32,35.45,,35.32,,,21614,752496.00,140,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538970,INE945P01024,WARDINMOBI,A,,,,,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,54.12,55.55,53.70,54.27,54.27,54.43,,54.27,,,4867552,265805602.00,11854,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538975,INE397C01026,SHREESEC,XT,,,,,Shree Securities Ltd.,0.39,0.39,0.38,0.39,0.39,0.39,,0.39,,,1974318,757124.00,438,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538979,INE544R01021,GRNLAMIND,A,,,,,Greenlam Industries Ltd,596.70,598.00,578.35,580.95,578.35,595.25,,581.00,,,7301,4284979.00,736,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,538987,INE717E01013,TALBROSENG,X,,,,,TALBROS ENGINEERING LIMITED,725.00,745.95,715.00,717.55,724.00,734.80,,717.55,,,3579,2589075.00,293,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539006,INE596F01018,PTCIL,A,,,,,PTC Industries Ltd.,5516.00,5800.00,5450.00,5548.25,5529.10,5627.40,,5556.80,,,432,2415234.00,167,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539011,INE777O01016,CHENFERRO,X,,,,,CHENNAI FERROUS INDUSTRIES LIMITED,133.90,133.90,131.15,131.65,131.20,132.95,,131.65,,,2245,295879.00,62,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539012,INE756R01013,MEGRISOFT,X,,,,,Megri Soft Limited,85.00,87.00,84.25,85.51,86.90,86.99,,85.51,,,179,15241.00,16,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539013,INE776O01018,GITARENEW,X,,,,,GITA RENEWABLE ENERGY LIMITED,118.00,120.00,115.90,117.20,118.55,117.65,,117.20,,,9796,1158601.00,193,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539016,INE396C01010,NEIL,XT,,,,,Neil Industries Ltd.,11.97,11.98,11.97,11.98,11.98,11.41,,11.98,,,4861,58234.00,19,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539017,INE526R01028,STARHFL,X,,,,,STAR HOUSING FINANCE LIMITED,75.02,77.15,73.30,74.89,74.80,74.87,,74.89,,,552148,41523259.00,553,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539018,INE213D01015,BEEKAY,B,,,,,Beekay Steel Industries Ltd.,674.00,674.00,657.05,658.00,657.70,660.30,,658.00,,,2476,1641861.00,137,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539031,INF200KA1572,SETFBSE100,A,,,,,SBI Mutual Fund,230.00,232.00,230.00,231.89,231.99,229.18,,231.89,,,1288,298027.00,34,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539032,INE184Q01010,FRASER,X,,,,,Fraser And Company Limited,5.30,5.30,5.25,5.30,5.30,5.30,,5.30,,,2269,12010.00,17,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539040,INE812Q01016,TTIL,X,,,,,Tirupati Tyres Ltd.,32.68,33.20,32.23,32.88,32.90,32.70,,32.88,,,12386,405837.00,172,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539041,INE369Q01017,GANVERSE,M,,,,,GANESHA ECOVERSE LIMITED,75.85,75.85,72.00,72.50,72.50,73.25,,72.50,,,80000,5925850.00,24,F1,2500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539042,INE976R01017,AGIIL,X,,,,,AGI Infra Limited,800.00,845.00,786.25,841.40,841.85,796.50,,841.40,,,6517,5333993.00,308,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539043,INE831Q01016,BKMINDST,Z,,,,,BKM INDUSTRIES LIMITED,1.51,1.51,1.51,1.51,1.51,1.54,,1.51,,,71077,107326.00,18,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539044,INE824Q01011,MANAKSTELTD,B,,,,,Manaksia Steels Limited,45.90,45.90,43.90,44.29,43.90,45.00,,44.08,,,37683,1678751.00,737,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539045,INE859Q01017,MNKALCOLTD,B,,,,,Manaksia Aluminium Company Ltd,25.00,25.00,24.05,24.06,24.06,24.21,,24.10,,,9532,230877.00,119,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539046,INE830Q01018,MNKCMILTD,T,,,,,Manaksia Coated Metals & Industries Ltd,30.27,30.94,29.68,29.83,29.83,30.27,,29.49,,,18331,551198.00,95,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539056,INE172N01012,IMAGICAA,B,,,,,IMAGICAAWORLD ENTERTAINMENT LIMITED,52.39,53.96,51.94,52.69,52.69,51.34,,52.60,,,186464,9838892.00,1493,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539083,INE066P01011,INOXWIND,A,,,,,Inox Wind Limited,332.25,334.20,315.40,325.95,325.95,332.20,,326.20,,,447820,145277400.00,6669,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539096,INE197R01010,AANANDALAK,XT,,,,,Aananda Lakshmi Spinning Mills Limited,10.18,10.18,10.00,10.00,10.00,10.18,,10.00,,,455,4613.00,8,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539097,INE904R01027,URSUGAR,B,,,,,UR SUGAR INDUSTRIES LIMITED,15.29,15.29,14.86,15.14,15.16,15.15,,15.14,,,200538,3011100.00,171,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539098,INE541R01019,FILTRA,M,,,,,Filtra Consultants and Engineers Limited,43.70,46.00,43.70,44.35,44.35,45.50,,44.35,,,27000,1201500.00,7,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539110,INE736P01019,NORTHLINK,X,,,,,Northlink Fiscal And Capital Services Lt,14.96,14.96,14.96,14.96,14.96,14.25,,14.96,,,151,2258.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539111,INE193R01019,SHESHAINDS,X,,,,,SHESHADRI INDUSTRIES LIMITED,13.70,14.01,13.50,13.76,13.76,14.11,,13.76,,,7392,101504.00,37,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539112,INE137M01017,SAB,XT,,,,,SAB INDUSTRIES LIMITED,145.95,145.95,145.95,145.95,145.95,148.90,,145.95,,,154,22476.00,4,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539113,INE291E01019,PML,XT,,,,,Paul Merchants Ltd.,3333.90,3334.55,3333.90,3334.55,3334.55,3269.20,,3334.55,,,3680,12269404.00,143,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539115,INE273F01022,ALAN SCOTT,XT,,,,,Alan Scott Industries Ltd.,100.75,100.75,98.80,98.80,98.80,100.80,,98.80,,,524,52275.00,16,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539117,INE029H01016,SUJALA,XT,,,,,Sujala Trading & Holding Ltd.,28.84,28.84,28.84,28.84,28.84,28.90,,28.84,,,585,16871.00,14,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539118,INE366I01010,VRLLOG,A,,,,,VRL Logistics Limited,700.50,717.65,700.50,711.55,713.35,716.15,,711.80,,,1087,773553.00,184,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539120,INE578R01011,BFFL,X,,,,,Bangalore Fort Farms Limited,17.50,17.50,16.75,17.40,17.40,17.23,,17.40,,,279,4730.00,11,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539121,INE239L01013,PALCO,X,,,,,Palco Metals Limited,74.79,78.00,68.00,71.11,72.88,74.79,,71.11,,,6372,459849.00,95,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539122,INE104F01011,BODHTREE,XT,,,,,Bodhtree Consulting Limited,5.90,5.90,5.70,5.71,5.70,5.80,,5.71,,,5997,34512.00,32,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539123,INE334E01017,VBIND,XT,,,,,V B INDUSTRIES LIMITED,8.51,8.51,8.50,8.50,8.50,8.35,,8.50,,,900,7656.00,17,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539124,INE822Q01015,SARVOTTAM,XT,,,,,Survottam Finvest Ltd.,53.00,54.00,50.88,53.37,54.00,53.55,,53.37,,,57819,3040353.00,184,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539126,INE776I01010,MEP,B,,,,,MEP Infrastructure Developers Limited,12.82,13.05,12.80,12.85,12.85,12.88,,12.85,,,87193,1122055.00,173,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,539132,INE761D01021,WARDWIZFBL,X,,,,,Wardwizard Foods and Beverages Limited,31.89,31.89,28.61,29.25,29.25,31.05,,29.25,,,735465,21719261.00,651,F1,1,,,,,
